product_id,category,product_name_length,product_description_length,product_photos_qty
74ae869eb82594d9cbe6e934cf143e0c,telephony,60,751,3
a04fd52c740629158cfbf0e0154f9f7a,office_furniture,44,2161,1
228f57b1acb5bdce9401c58653c8cc14,watches_gifts,39,542,1
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1
0663a33c86fed5322e603ef430775b7b,stationery,56,99,4
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,49,829,1
a703f5ade6e4fae527357132230ea778,health_beauty,57,1271,5
b3bcd6f54c943fecf8f51e0b988e5cc9,health_beauty,46,1969,1
a0045b8457877b5981ed6c79b9b0765a,telephony,54,300,3
a0265e3673ba47db572b54978126f6ae,office_furniture,50,344,1
154e7e31ebfa092203795c972e5804a6,health_beauty,48,575,1
31c4cfda24c7c817aa9761fa55185dd2,computers_accessories,20,159,1
1bb0f142789375f5709d08b2f2355c2b,bed_bath_table,52,289,1
232ae93f6ac6e6a57c1b34b312eb3826,auto,59,1066,4
5a6e53c3b4e8684b13388d6aa4afdf12,housewares,45,176,2
508d5e8ce8e79bb506f9f0c096b295c4,office_furniture,19,930,1
ed6905f4a4a9728bc20da105c7099120,air_conditioning,41,504,3
05fa3b5ecdf7f54e97fe25127db0ee7c,sports_leisure,45,758,1
b66270a5d5b3a8585f8314b2f14420fb,health_beauty,41,1541,1
1c56f826f3a1fdf255e3fb5fa7637d3e,perfumery,37,674,1
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
6291f9025c6b863241bb80ebafa4434e,housewares,30,55,3
2a2d22ae30e026f1893083c8405ca522,bed_bath_table,60,744,2
880be32f4db1d9f6e2bec38fb6ac23ab,toys,45,589,4
17704da54fb7512da5a72cc3b227185e,health_beauty,58,670,2
33a8f9ff2a9a41c0c49a24d12e106151,housewares,56,493,4
235458528f907463ec55ebb1e16b69f0,stationery,38,224,1
f71f42e2381752836563b70beb542f80,computers_accessories,34,1078,2
4b90d2bd65c83d4ad8a370c2cd3f277c,art,46,295,1
2880c8710857e36b294c7b9380b2e6cd,fashion_shoes,58,404,2
6ee7217ab647f3c2b4a5161c75cadab3,furniture_decor,49,374,1
4c1e109ecdf58453de365d217cefa64c,pet_shop,37,1219,2
1f14955ab3f179a666e101d5984b1319,fashion_bags_accessories,30,227,2
fb55982be901439613a95940feefd9ee,stationery,52,211,2
84f456958365164420cfc80fbe4c7fab,bed_bath_table,55,312,1
6b61c9889ff5ea54a786b54fff36251f,computers_accessories,58,552,1
024063adde9af865418b7da3dd897b98,sports_leisure,53,710,1
176120d3ee50ae4945932ce1c6a70f34,perfumery,40,624,5
46a280e88b01f31141fbe4db92370286,housewares,56,1210,1
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
31c1d1dfbb4b2730140b8bd9248bcd58,bed_bath_table,58,58,1
3846c262ddb08db0ea2cc1a1685590ff,NaN,NaN,NaN,NaN
18d79c2b73a6d9e34208eaf182edd13d,furniture_decor,49,1918,3
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1
5525bcf86683c9d9777c2f28326d7db4,fashion_shoes,34,240,12
7814c273ab16783d73a9863ebfa8b141,furniture_decor,51,756,1
62e456c867c6e980b926b96362a76468,housewares,59,299,1
7c2d0df8e5fbfa71d54a400b33a8502e,health_beauty,59,1515,1
9f890da4bf8473aca1996ca037005902,bed_bath_table,59,552,1
d2cd82700fc883c398ede93125dc1793,fashion_bags_accessories,63,584,4
b1642ee7c8c39a5516b207935b1fe108,bed_bath_table,52,289,1
3be495aa2bea5ca3041d723c2db13209,air_conditioning,57,2731,1
8b8422bfeaebcd02e897666185ca2c2c,bed_bath_table,56,92,1
179527fe0673815dff87ca83539b0c58,auto,63,437,8
865bfa00c1dad8f4146d3c2765f051ca,garden_tools,49,617,1
425a12d4dd8e5e7ba3be5c4157f1fafc,watches_gifts,53,657,2
b1631003bdbc3b1e876f83a7d851d74a,perfumery,48,1003,4
1a0e58ba2d1b44924d3d7184ae40e575,housewares,36,179,6
c0deba3200aa657c933dae7109403ad1,toys,27,494,1
fff0a542c3c62682f23305214eaeaa24,stationery,23,146,3
8aa74335629d7d8e4ab23653b04ec65b,housewares,42,237,1
2c2b6a28924791234bd386bddb17512e,construction_tools_construction,56,498,1
063c331b19ce7f951a2abb159e30386a,bed_bath_table,50,216,2
22e8a1571e0f8e1aeac77c01ae28539c,NaN,NaN,NaN,NaN
eb8c629f70275fd1c4f809116cce1efc,furniture_decor,51,831,1
be59d6c35e43e4bae41772d4b87136a4,bed_bath_table,59,276,1
875fb9ce8ae73f00dff3c9e0f710fe84,sports_leisure,60,1147,1
2136c70bbe723d338fab53da3c03e6dc,watches_gifts,55,167,3
6a1a04054158fe995e1688d8f79605b2,sports_leisure,59,254,1
47a67549d9b00310453dec1c3902e391,housewares,44,1188,2
812f428f6757ab16c46cffc68f2e90c5,furniture_decor,53,1991,2
1eb4a9aee05c9cad041e09add2a26d68,luggage_accessories,51,244,1
e6407038bf83e03733094f3d6e3f92f6,sports_leisure,49,1132,8
fa381a4a9af65ea5fc8f3829214045f9,sports_leisure,60,1351,7
81c891c541361f1108fe9e2a645324d9,cool_stuff,47,832,3
0354c6a8cb8961e29b70e564b93861fe,garden_tools,59,2407,1
de1dab31e5f3737cd024f5fe44743fa9,sports_leisure,46,720,1
574597aaf385996112490308e37399ce,housewares,55,499,1
6ab41d7f15e7af9d6c7cd912055acc1a,sports_leisure,39,410,1
801f0a5ea1ac28df44d65195cf4e2620,pet_shop,56,834,17
c6aeb159daefcd63e4caed10bf47ef0b,toys,51,698,1
e5220f9798ae3f322484c60a48ec67f9,toys,60,623,3
1b333b69df54cf5028055bae1912aaa7,furniture_decor,63,493,2
cee96128d25ffe3429e69452233838dd,bed_bath_table,48,417,1
5adec774989986e22714470345c20469,garden_tools,47,1509,1
e891d4a9622cae3b9fc2ec558bda155b,NaN,NaN,NaN,NaN
4606f0b0bceceb75e7a887e6b57cae3e,computers_accessories,43,583,1
bd66403f5f11696c897a825d5235697f,sports_leisure,60,528,2
1a300f482e35d7eac74b229be067aefd,computers_accessories,54,333,4
8c591ab0ca519558779df02023177f44,garden_tools,47,1893,1
cc52718406f03a562ccf2bf14f584887,NaN,60,654,9
8d98dedc3c19de17f1a090195e85d6b6,toys,40,617,4
672e757f331900b9deea127a2a7b79fd,agro_industry_and_commerce,39,383,1
704ef63ad0ac345842ea734060a83db2,bed_bath_table,55,249,1
f7739485622f3dccbf3c8755adfd76af,housewares,55,355,1
e67307ff0f15ade43fcb6e670be7a74c,health_beauty,47,1474,3
7c68e7297c7df2535c9f0dcd61007f64,furniture_decor,63,361,3
c4baedd846ed09b85f78a781b522f126,garden_tools,58,1893,1
466d263ce8b7bd275003ee2104428127,telephony,59,266,2
b944aabf1fc45c01599ee96c7f4d533e,electronics,60,246,1
6f842ad54a86bf94d9254744d910ec56,office_furniture,42,1089,1
d952c09021388fd5b1e5f914f559fb10,telephony,32,366,3
461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,35,591,3
f80214fd7d681d1dcf12b3acaf4f0da7,office_furniture,45,1156,1
f3a0e8de0d8bada90f638dd837416ad7,bed_bath_table,53,269,1
8c292ca193d326152e335d77176746f0,health_beauty,60,2894,1
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,45,236,1
f9d774a1820f792952eea079a40a7c6b,health_beauty,46,339,4
5f0bdec2fb222061ed8fe52586a5957d,telephony,42,660,1
d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,59,93,7
372645c7439f9661fbbacfd129aa92ec,bed_bath_table,60,236,1
63de579e88d8a9982d2e279eba56e753,food_drink,49,835,1
57cc92900f861f0c72fa1df2cfe85577,kitchen_dining_laundry_garden_furniture,46,1635,1
50b671fa06a05828948cd518088eba27,baby,39,542,2
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,49,829,1
c11485ba18bc927ccd486e58eaea6ef0,kitchen_dining_laundry_garden_furniture,53,220,3
f646af315b0f3a597f69213537ca2199,furniture_decor,55,928,1
525cba66c6af7c9570d9dae3742cdb89,fashion_bags_accessories,30,227,2
0e2d52789a024cfd6f9204778320a8e5,furniture_bedroom,43,435,4
00ba6d766f0b1d7b78a5ce3e1e033263,housewares,52,418,1
83d5757d175fa2b1b90e5369ce549b8e,luggage_accessories,20,590,5
6f0f907c9cf458139bac7f01777b9bbf,watches_gifts,54,587,6
25d33550509ed49bbaa58492c99b1bcc,furniture_decor,31,218,1
491a99b628dd0701b0758ec05b49cafb,fashion_bags_accessories,45,809,1
aa1ae6a4dce8c9a91c5c562d4b84ab3f,health_beauty,35,210,1
9d8a0e115e802d845b4ce1eb794d1260,sports_leisure,30,2299,1
9746ab6f7694c5e2fc9fe14befbb5c18,health_beauty,44,820,1
2b4609f8948be18874494203496bc318,health_beauty,59,492,3
2481a472d98c582b46bc2dfeae6f539f,furniture_decor,59,205,1
f3663060e64c25fba789fe033263da67,NaN,35,100,3
1c9b5793de6c3d9117b6218552c87a8f,perfumery,54,956,1
4991aed650384274b2e7bce99caff130,sports_leisure,23,485,4
aa95bee0592e05d2ef533b8e5b7236b3,garden_tools,53,313,1
477aa9a85d7002688bae2cbbd93198f8,bed_bath_table,60,613,1
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
0f370babdc8148e1dd9d4bfc3235982a,watches_gifts,57,312,4
8100d323ffa1909cfcf9fdf05f20b678,toys,58,818,3
8466762a9393a2b2b1de73f3cf6081a3,furniture_living_room,29,104,2
6c3effec7c8ddba466d4f03f982c7aa3,NaN,56,237,3
e9def91e99c8ecb7c5cef5e31506a056,toys,34,867,2
517d4955ffcf9fbd2bb0beb193c81a42,cool_stuff,54,871,6
fb55982be901439613a95940feefd9ee,stationery,52,211,2
017692475c1c954ff597feda05131d73,perfumery,54,933,1
ef7de0bbb0e0b0110c270e9381719761,telephony,49,346,3
f819f0c84a64f02d3a5606ca95edd272,watches_gifts,59,452,1
aa8e397582b49721494b929b3216b41f,sports_leisure,47,1199,3
eef3286d1162cb7eb46becab2a5aa884,toys,57,404,1
3742ea63675dd01004c7dd8a3cd46d48,computers_accessories,38,1346,1
be642ced82a99a398aa76d720cf47d19,sports_leisure,49,565,1
7a7be236d8368315680071df4209dd4e,furniture_decor,55,199,2
717e96fd0fc2d06fe158982bce5e6a8f,cool_stuff,57,933,1
1bfb290d7273a442c874dbe74b4abae6,office_furniture,19,883,1
4c3165e9df5c5d143e67b5cb41ddfd13,fashion_bags_accessories,54,725,4
c172a2563d937d6f3582c7dce3ac150c,books_general_interest,59,680,4
0efc91aa52d1f0669126d3000a94279b,bed_bath_table,52,111,1
a082e9e8862e9af2f5a67c2dd1594010,sports_leisure,54,1411,1
0152f69b6cf919bcdaf117aa8c43e5a2,bed_bath_table,40,116,1
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
5320227c4bd28373213316b78f0f0b44,watches_gifts,47,738,2
ae6b739ab6e9d7991fb2ddd70f9c0b6b,housewares,56,595,1
51ff363ff8346f0fb99858f2c0954231,sports_leisure,49,752,1
7cb2ff3193293db892fd5697aa99a19b,furniture_decor,56,297,2
9e4a852f41aff52bafff133d9deb5eee,stationery,55,382,5
3d77287739b6bf1ac163ce2d77570ada,furniture_decor,29,233,2
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
05b515fdc76e888aada3c6d66c201dff,health_beauty,45,231,3
247fa5b4e2f524a22b21ef256ffc23e4,computers_accessories,56,954,3
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44,598,4
cdc4af478fef19f03f1d0353c00271cd,watches_gifts,52,364,1
386486367c1f9d4f587a8864ccb6902b,bed_bath_table,54,120,1
22c7191da97262f0f39de80e1951dce2,auto,56,149,1
4419a003d42a243227478f2a949722d8,health_beauty,27,1026,2
d2f5484cbffe4ca766301b21ab9246dd,computers_accessories,51,448,1
041b5d4393ea83147e2a07e55cd5359c,bed_bath_table,40,537,2
c35498fbb4358837ae16850f50c3fd22,telephony,59,973,1
1d3ecbda18167c766a3381fd16108e4a,sports_leisure,42,636,1
6dde44b4172999f35f08654d06bad633,office_furniture,55,1180,1
f268298baf71005ba24a9c97a4964a7e,bed_bath_table,59,1219,2
d696750e550fd0f733979dd7e5dff921,housewares,44,916,2
5483dc3f61a1d385ccc49cec3a560617,bed_bath_table,54,140,2
4f25e5c4706d43e04c34566bfec175df,fashion_bags_accessories,57,501,4
70d01ae15a5d5ee38388b90c0470d9b0,toys,60,789,2
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
dc68ee0fcb033a1ab6714fbb5db60c15,furniture_decor,37,214,1
d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,46,1157,1
d7ceaa970defc5f52f1affda0dc32f30,sports_leisure,41,127,1
25bf7c5e5f9d008845212122805014e5,bed_bath_table,51,121,1
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
325a06bcce0da45b7f4ecf2797dd40e4,sports_leisure,44,1089,1
159d2dfef362b9ad87fc748aeca593e8,sports_leisure,31,792,3
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
8e2e2894b4362d92a3682124ca8124e2,furniture_decor,43,203,2
a9516a079e37a9c9c36b9b78b10169e8,office_furniture,41,1141,1
ec6bda3514b2616da08c5139893b14d2,furniture_decor,23,468,2
8aa6223e400af9c97b07c75993142721,baby,54,830,4
e5da60b217874889dd4becf29412d793,telephony,53,428,1
e87093a08e761c9fbf7dd461227f66c1,bed_bath_table,57,171,1
e20be15ef3888b958c8a76a2f0edfc25,NaN,NaN,NaN,NaN
7167af17015615b513d5b429758969a2,NaN,NaN,NaN,NaN
5411e9269501a870cabf632f05655131,stationery,57,396,3
48428054567e07738a70f9d2a9fa0475,perfumery,52,1920,1
8a2fde854a6f41aae89ce99303a847e8,sports_leisure,25,3679,2
59c5e6e108b88212fb98525c9000ecfb,office_furniture,54,954,1
d952c09021388fd5b1e5f914f559fb10,telephony,32,366,3
d3c044bd42d84a79e3b0c42662806a48,sports_leisure,32,3831,1
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
7be620cd314ce6460033ba9017be7a7f,toys,55,428,3
569ffd16f8032478cbeb9800f2e94ba0,furniture_decor,49,544,1
74939659dbb10592e383bebf2f78272c,bed_bath_table,60,613,1
79e95411be04d7f2382be6cca1779ae7,furniture_decor,48,1950,3
ec360a89366f33dc9b8de9fcf67a57d9,computers_accessories,58,680,2
98b22c1129886cbd7fcae69d1c93e442,bed_bath_table,57,188,1
ca815d1a82897d9d4503e2e367931d03,bed_bath_table,54,204,1
127d3b28487be63864af02f25333decd,telephony,56,1568,1
1cf0c9095608952cb1c65c4789946375,electronics,52,293,2
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
5cb599e545ef7edd1495b2ebde57e03b,kitchen_dining_laundry_garden_furniture,43,126,1
261244fc4d0197d8772346872f5b0f5e,kitchen_dining_laundry_garden_furniture,54,785,5
1a171b17d64e13187479dc66541e6541,toys,39,554,3
b0961721fd839e9982420e807758a2a6,garden_tools,59,341,2
d5991653e037ccb7af6ed7d94246b249,computers_accessories,42,363,1
725cbfcaff95a4d43742fdf13cf43c75,cool_stuff,58,537,2
44f90f085c7a825863cbf867990e1513,health_beauty,39,1200,1
3e34352aa9c04170d941a9a8c6a895bb,pet_shop,55,618,1
b79361867edbe85462b548334d136a8a,health_beauty,49,1773,2
e840aad8112818661548fda5d12653f2,bed_bath_table,59,140,3
a0f3c43b288de04ccb40d26cf26c639d,furniture_decor,50,1722,1
9592ea6bf88d20db726179927bbefeb2,housewares,56,1127,2
b2b7267fcaf435c1d6ff0fe43b6716d4,fashion_bags_accessories,59,412,1
5a848e4ab52fd5445cdc07aab1c40e48,NaN,NaN,NaN,NaN
e2e426d1332240070b0a836a854d057b,bed_bath_table,57,701,2
8338cef8355d238f43711dcb9c0657b2,furniture_decor,59,473,1
02475368dfb38934fe55f574024fe1d7,watches_gifts,55,569,5
cbf065c6b1569d0a2f384856d3f27dc5,pet_shop,39,770,1
13befae9b3fb34c439cf4744fd18dfa7,bed_bath_table,43,124,1
97ab901f90b75df669b546a1d68d0512,toys,28,200,3
6fcabf3ae89dbc8a1c2b13d3d311bc35,housewares,57,519,1
17d8b8e9c21ec0fc5b33724e32fe422e,bed_bath_table,26,212,2
7f064525eaaa1ce9d22c085f7ff5413a,watches_gifts,50,578,3
2b0ee2d07306f7c9ac55a43166e9bb4b,bed_bath_table,57,504,1
ea8961270de20e665fcbb36044d6580f,construction_tools_construction,47,414,1
5176d8670222d50ebbe4d4c5dfba2b49,electronics,44,86,1
201fc8c37f99b9911c8ccb421d34b0d0,toys,55,990,3
b2fb8ccacff645e701cd692064ad09c9,bed_bath_table,56,95,1
a92930c327948861c015c919a0bcb4a8,watches_gifts,59,319,4
fdd84aefb08c8f8225e0b8c97429d53b,health_beauty,59,1726,5
4298b7e67dc399c200662b569563a2b2,computers_accessories,58,420,1
b9518f0140a3efddd3c1ef9ad49d23d8,auto,54,582,1
3907f392eb7a6ba1d75fb55b28f7a27e,toys,59,763,5
a5341e3f8155dbb3e62323d3ea289729,furniture_decor,50,422,7
771fdcb0db87731f794a0e723e93b732,fashio_female_clothing,63,437,4
53759a2ecddad2bb87a079a1f1519f73,garden_tools,58,340,2
b2fd74298e16eef2568d2f9dff6042c8,housewares,50,364,1
0bb7cb61f1957f79dac582ab66ccdc1f,housewares,45,561,2
fb5dcf669bb92534be46c2fef1131651,fixed_telephony,60,802,9
99b89f140f651db441848081814dd1a1,computers_accessories,32,296,1
75d6b6963340c6063f7f4cfcccfe6a30,perfumery,51,999,2
fe1ee1f8bfbb79fe10856189a0c35229,housewares,49,413,1
7d351c4e73f90af8f1e092a95bf57a3c,bed_bath_table,53,729,1
d285360f29ac7fd97640bf0baef03de0,watches_gifts,46,501,4
3303c5bebf8d9dd9394a38501c4033f6,furniture_decor,62,222,9
594e6c5d1c4a58f7936b5a7134f53c80,auto,55,1172,1
25f86162fee18735fffdb762dcb10d7c,bed_bath_table,58,2400,2
a266930db2217c102cb34cb715b5d479,perfumery,45,968,2
5a6e53c3b4e8684b13388d6aa4afdf12,housewares,45,176,2
5f6b5f78a82f5ebf164b70a26447e868,sports_leisure,57,1136,1
f0f2af23f970208fe4132a77aca3c63f,air_conditioning,58,660,2
eb7172d8a3c64298d2d767f6603c231e,toys,51,296,2
6c56299e19ae706d1907a4b19162435e,computers_accessories,22,716,2
7f55769896fc6596e7251490b8b5e536,furniture_decor,45,520,3
0db04bfc9ca0d0dc2c530e7f2d023160,furniture_living_room,58,1116,2
f1e297029531521190bb2312a90df567,furniture_decor,51,1078,1
4123c46f0ed03bdd39d7d6d94bdbec00,health_beauty,58,651,1
e14717f9b1abbf7601efb99f26194d0f,furniture_decor,58,1103,1
1dec4c88c685d5a07bf01dcb0f8bf9f8,auto,44,982,3
f71973c922ccaab05514a36a8bc741b8,luggage_accessories,47,482,2
86fb7ef6ee1ffa3832f09b1a1552e7e6,computers_accessories,35,764,1
ca38c039b717207dec906f4fa9a21db7,health_beauty,53,3734,5
1b7ce992a80ac036dd9ab73d08289712,electronics,52,530,3
45dc66388e0aeec2e8baab5572f2fa44,sports_leisure,47,371,4
24decea9d84c24b8c6c53a2df90066e9,bed_bath_table,46,352,2
7932fcce65e2aee84d6feb4a288f9cb9,fashion_underwear_beach,60,981,1
7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,56,536,1
588531f8ec37e7d5ff5b7b22ea0488f8,computers,55,3611,4
d66c729cd3b64c98515a18898c6b65c3,home_appliances,56,80,1
7a2db74c8e2d40cd60fe4677d38a74ce,computers_accessories,32,338,3
bf7a3359eeb43b9944c70293e4be896a,furniture_bedroom,56,240,1
6c2fe5434c020b8dbca31fc36b64a2d1,telephony,57,598,1
0233dd6f06e23c705ab76dc3ab165837,cool_stuff,45,1057,3
7e97894cc00196a56d6ec315c68b2353,sports_leisure,20,420,4
7b453aa3584d61c1268d77ba6fd5956b,housewares,57,616,2
4fb651ace30be388c0e95f48f3308e5a,cool_stuff,50,412,1
308a7360ee2e0ecfb6aa7708428692af,electronics,56,568,1
b06e4ddd013b4a1a81e80fe575d9b762,bed_bath_table,60,226,1
d0a672bae47ae7c26b8e1e2ec152edcf,housewares,42,225,1
8347d3b517ab185dea43991aebb46737,bed_bath_table,50,228,1
1aa2ed670a95e9f475723707a7c3f386,bed_bath_table,50,234,1
16007704980fa90718364a0dd747133e,health_beauty,46,2729,1
5a6e53c3b4e8684b13388d6aa4afdf12,housewares,45,176,2
ec1faa2edc27ce32372fee59d1f9e969,perfumery,57,571,1
d7d5562fce331ad958ca6f57057b3526,cool_stuff,33,910,1
4d94f51353a058d28468a03ebe1aae33,toys,53,331,4
706982d4d1d9841dfd470b6fe10f8614,baby,55,2083,3
6a8631b72a2f8729b91514db87e771c0,electronics,54,614,1
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,33,932,1
e6b6e13cf71449a457269f425b89dc74,audio,38,2887,1
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
a77e013f372e02ec1490a7018244acce,sports_leisure,29,1728,1
43423cdffde7fda63d0414ed38c11a73,watches_gifts,41,1159,4
44d097d59e8430f88a67517cd0c4f865,fashion_bags_accessories,55,151,6
11828bf6a0621fec5b783ddb0da1a766,pet_shop,61,796,1
a8fe47ad6f852f93cc92c7b408687de3,sports_leisure,27,202,5
9c8a36f4987914487728d62b2ba087b9,perfumery,45,539,3
6a8631b72a2f8729b91514db87e771c0,electronics,54,614,1
6987398dff454a3138231540e2a6ec61,computers_accessories,38,209,1
82e4ad16521ca131d95e198d507db370,electronics,56,343,1
31993e6d68c0849b3547d2ca6b573a94,construction_tools_construction,55,3381,1
1a657b37e6e9a1ad8dfc98c1820a3fef,pet_shop,44,316,2
6782d593f63105318f46bbf7633279bf,perfumery,30,487,1
7ace8e994998f636a12d3cdc71c6b942,computers_accessories,39,290,1
35afc973633aaeb6b877ff57b2793310,home_confort,56,176,1
7fb04722aba7a2b632bac8f9819796f3,health_beauty,48,594,1
077599a82ee54960bc4f4c941b0d1359,health_beauty,53,1140,3
bb90206fa281c20f0b4c42a2393b54dd,computers_accessories,39,72,1
2423252b2432f1803e4f29e0974c6cf7,toys,60,919,5
21e288a2a0d211749ff4b8f475b48557,baby,44,1059,2
056063b2634974ef86ccb7da2d3d0dbf,sports_leisure,33,315,1
eb6c2ecde53034fc9ec47741b3232c9d,furniture_decor,49,829,1
daa634b8673533acf6639172bc4b2d99,toys,19,246,5
f7bb503725fb4d7bb55301d5bceba728,sports_leisure,48,1781,1
244e3bff7e186eaf8248819370c22daf,garden_tools,52,61,1
8c591ab0ca519558779df02023177f44,garden_tools,47,1893,1
bdc3291ab242ec1effc8eb0987850268,electronics,53,830,1
f081174cf4cde1e4f75cd45b4518bbe6,watches_gifts,54,373,2
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1
82fd0e5d33b58ad696f75449679c1470,health_beauty,51,745,4
633a2a64a6478966e0b6805ea708de58,housewares,32,455,3
3d5100aa426e420a80a8fab06e9d198c,watches_gifts,25,726,3
ec5b3c8bb77ad22278f6e9d719a83de3,home_confort_2,46,348,1
c941e81ce9fde807c2747a28fc360206,auto,41,3326,2
813329d52f377306fa1614ca9a962cd5,telephony,53,428,1
d3c044bd42d84a79e3b0c42662806a48,sports_leisure,32,3831,1
3321ad579f19476d0d668f726f8dffec,bed_bath_table,60,268,1
461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,35,591,3
642a40d4d73b4b2604968937de13634a,bed_bath_table,43,93,1
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,59,492,2
e8b54d5aeae0ec3077cd89301a9c6023,sports_leisure,19,548,1
44a6e4ecf7b48f87481c243383b1c4cf,health_beauty,51,1278,2
ebfe7a4ca40dd34375e373405a114c32,housewares,49,79,2
a27e14cc902719125790cc967be45070,furniture_decor,40,451,3
99a4788cb24856965c36a24e339b6058,bed_bath_table,54,245,1
19445bdaf8aa12c9f56199be2b2d56e0,furniture_decor,45,494,1
5a2c5357841ae997771d179eee3f2027,sports_leisure,48,2523,1
e526c01c04bb7ef5ba2773baffcc85e9,cool_stuff,54,854,3
7fb04722aba7a2b632bac8f9819796f3,health_beauty,48,594,1
b0961721fd839e9982420e807758a2a6,garden_tools,59,341,2
35bc6c77029697004675d3a2ce505916,computers_accessories,36,327,1
caaae4f9fe7a77459a25c4f4ef0945e1,furniture_decor,55,1963,5
389d119b48cf3043d311335e499d9c6b,garden_tools,59,341,2
1034b97aafcca692c8a2157f58f5b637,bed_bath_table,60,460,2
55b0c08f98075107c8b7d4ccded44f05,fashion_bags_accessories,38,158,5
7532d12ded8aa3d108d6326a05466bc6,books_general_interest,43,2717,6
363218ba55c610b750224f90bdd34be1,bed_bath_table,46,279,1
b1d207586fca400a2370d50a9ba1da98,NaN,NaN,NaN,NaN
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
c32b7bfeed5a912b80e7e1fd8df8c95f,housewares,43,76,5
989caa6177866c67ca1935b442479111,sports_leisure,57,1585,6
0fa81e7123fd0ebe03adbbe99d912827,bed_bath_table,60,189,1
8820ae0ed6d06aa20f6ff430acb8651d,baby,59,2270,2
926454d19f2417167bf0a9488af66a4a,sports_leisure,40,1397,3
0d94e21c8156ffa3dcb77cb1d456ef80,cool_stuff,50,323,2
591c08a1d9290193bd96d8c9e6e607ac,furniture_living_room,33,611,2
3d77287739b6bf1ac163ce2d77570ada,furniture_decor,29,233,2
6a8631b72a2f8729b91514db87e771c0,electronics,54,614,1
94ecc3aaf1c1a63135ba686ac00264c0,fashion_male_clothing,43,1189,2
75d6b6963340c6063f7f4cfcccfe6a30,perfumery,51,999,2
7b18385da9c1aa96dcc9bf8da7ea4608,computers_accessories,60,162,1
67b0d38a61d8e4c1c1df7d56276302aa,fashion_bags_accessories,63,655,4
63d6e7ab30f482382c9dfbbccae7da54,small_appliances,56,1031,6
6f131ac9054143dd944b2d037fd0a36b,NaN,56,1182,4
b68cf84ede4fd1e14b1740de5b727d55,health_beauty,47,1319,2
09472f584cfc3f5c6aa0cc9fd52a6f34,telephony,58,701,1
84259efff65083245b85e488d3a30d4c,home_appliances,24,96,1
31352e05b5f8620929e1b8bbbeda5578,housewares,58,80,2
04cb9679db724268544436f40166c3ed,office_furniture,34,2558,1
6acecf7108cde510886d761f5d107fe1,stationery,56,666,5
c784a651cf319526cc7cf854f83cb941,stationery,58,125,8
748b2d1153c4265584b74e4574455dcf,furniture_decor,57,2132,2
6d2fde7d12bb6ff367dbda120ba8828e,computers_accessories,60,704,1
85d187257cdbf2692d10649a11c7e78b,luggage_accessories,47,414,1
7d19da97298dfc1d2e254146559095f3,sports_leisure,52,281,1
6c273bcb49e4c78e0de3043e5efe81f9,bed_bath_table,59,552,1
6845447c5d4495dcddca6e6b494df3e7,bed_bath_table,55,1337,4
422879e10f46682990de24d770e7f83d,garden_tools,56,348,2
6cdd53843498f92890544667809f1595,health_beauty,51,625,1
df480c7d3f979093ac4c2d1109e78289,watches_gifts,33,616,3
e729528d0513c6dfec158a515a47187b,sports_leisure,56,574,4
65ce839c7967ed73e05471cbd4cb2ec1,computers_accessories,59,359,4
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,45,236,1
b8762d562d810c2f8d7ad7e9c12957be,housewares,38,130,1
2fd91ba79b5f4f8342b67bd79cb54b3f,toys,58,761,3
aa6a696816c69cb3bffdf42d62642a80,computers_accessories,42,670,2
5a6e53c3b4e8684b13388d6aa4afdf12,housewares,45,176,2
ee0c1cf2fbeae95205b4aa506f1469f0,perfumery,44,334,1
8fbd36d3b045f5f38b252b1513478f38,computers_accessories,56,482,2
21fb5057dd6a737df6851a7ab7a130da,furniture_decor,52,709,2
