seller_id,region
c54679b132454625907c773d273d4126,Lazio
ef0ace09169ac090589d85746e3e036f,Piemonte
7a67c85e85bb2ce8582c35f2203ad736,Lazio
60562ab00b8054280520d390c8c0045c,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
2c4c47cb51acd5ea5db5e0ae0e26542a,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
11bfa66332777660bd0640ee84d47006,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
b1fc4f64df5a0e8b6913ab38803c57a9,Piemonte
26b482dccfa29bd2e40703ba45523702,Lazio
70c27847eca8195c983ed7e798c56743,Piemonte
9b00ed88b7fdb95d6ff76e27c1b52d16,Lazio
0b35c634521043bf4b47e21547b99ab5,Liguria
4830e40640734fc1c52cd21127c341d4,Lazio
903037660cf848a717166eb7a06d616e,Lazio
725c32fa80c2faacc4fc88450d27314e,Lazio
73a63f72308aa20a46f4b1632018f196,Liguria
2138ccb85b11a4ec1e37afbd1c8eda1f,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
1900267e848ceeba8fa32d80c1a5f5a8,Lazio
a416b6a846a11724393025641d4edd5e,Lazio
53243585a1d6dc2643021fd1853d8905,Friuli Venezia Giulia
8d956fec2e4337affcb520f56fd8cbfd,Lazio
2e13c71026e1a39ba5cc1b86dcb679aa,Lazio
bf00385a5f7fc1ef39a13c2e9ee50a5f,Lazio
ad781527c93d00d89a11eecd9dcad7c1,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
e7d5b006eb624f13074497221eb37807,Lazio
5f67c6082caacb26e431a7b17940cece,Liguria
d91fb3b7d041e83b64a00a3edfb37e4f,Lazio
3c487ae8f8d7542beff5788e2e0aea83,Trentino Alto Adige
8d956fec2e4337affcb520f56fd8cbfd,Lazio
9b013e03b2ab786505a1d3b5c0756754,Lazio
e067ad2c1c0b48758eb1b5228bcf7a68,Lazio
e9bc59e7b60fc3063eb2290deda4cced,Liguria
06a2c3af7b3aee5d69171b0e14f0ee87,Puglia
4a3ca9315b744ce9f8e9374361493884,Lazio
1f50f920176fa81dab994f9023523100,Lazio
897060da8b9a21f655304d50fd935913,Lazio
56642bcb79900e777d68e91915cb4267,Lazio
75d34ebb1bd0bd7dde40dd507b8169c3,Friuli Venezia Giulia
6973a06f484aacf400ece213dbf3d946,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
59b22a78efb79a4797979612b885db36,Toscana
d566c37fa119d5e66c4e9052e83ee4ea,Lazio
c013e57c075a06e5b5c48ee03c525719,Lazio
4a3ccda38b2129705f3fb522db62ca31,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
4e922959ae960d389249c378d1c939f5,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
39a5005f2605cbdb4f9ac14485cabfd1,Lazio
1c129092bf23f28a5930387c980c0dfc,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
70a12e78e608ac31179aea7f8422044b,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
bd23da7354813347129d751591d1a6e2,Lazio
65febd49fd28ec955651299159b1f527,Lazio
2138ccb85b11a4ec1e37afbd1c8eda1f,Lazio
b16d3dadc47d4eb18be3d88bad0775ce,Sardegna
8f78f0903005064036736c7173a5c2ed,Toscana
3d871de0142ce09b7081e2b9d1733cb1,Lazio
2c9e548be18521d1c43cde1c582c6de8,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
6fc26fe110feebd80a433e1f012a84f9,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
fd386aa7bed2af3c7035c65506c9b4a3,Lazio
2138ccb85b11a4ec1e37afbd1c8eda1f,Lazio
8d899e15a5925f097cca50faa49b15e3,Lazio
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
6d66611d7c44cc30ce351abc49a68421,Lazio
30a81d8cf85fb2ada1b1b094c9583a95,Lazio
f7720c4fa8e3aba4546301ab80ea1f1b,Liguria
c826c40d7b19f62a09e2d7c5e7295ee2,Lazio
1f50f920176fa81dab994f9023523100,Lazio
1f50f920176fa81dab994f9023523100,Lazio
8b9d6eec4a7eb7d0f9d579ce0b38324d,Piemonte
9b013e03b2ab786505a1d3b5c0756754,Lazio
e59aa562b9f8076dd550fcddf0e73491,Liguria
cb8bcce248bb1fb274ba762d8b971456,Toscana
70a12e78e608ac31179aea7f8422044b,Lazio
70eea00b476a314817cefde4aad4f89a,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
1e8b33f18b4f7598d87f5cbee2282cc2,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
081acf3de680d554796c9cf041be7bc2,Toscana
0241d4d5d36f10f80c644447315af0bd,Liguria
7c67e1448b00f6e969d365cea6b010ab,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
98dac6635aee4995d501a3972e047414,Lazio
d05ae8f7a5bd1d2a690a44cd079e4e27,Piemonte
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
2c9e548be18521d1c43cde1c582c6de8,Lazio
8bb48dc19fccaa8613b6229bf7f452a2,Lazio
cca3071e3e9bb7d12640c9fbe2301306,Lazio
36a968b544695394e4e9d7572688598f,Lazio
08633c14ef2db992c11f840f04fad4cd,Lazio
ef0ace09169ac090589d85746e3e036f,Piemonte
d6b1ce66b035a475f00c017792ff9769,Lazio
6a8b085f816a1f75f92dbac6eb545f8f,Lazio
fe2032dab1a61af8794248c8196565c9,Lazio
98dac6635aee4995d501a3972e047414,Lazio
e9779976487b77c6d4ac45f75ec7afe9,Lazio
4c498c7345e89aebad651544829beca0,Lazio
0b90b6df587eb83608a64ea8b390cf07,Liguria
5ee7fd217d08dfe5d3e2f51f96a12c9a,Lazio
4c2b230173bb36f9b240f2b8ac11786e,Lazio
282f23a9769b2690c5dda22e316f9941,Toscana
ea8482cd71df3c1969d7b9473ff13abc,Lazio
0b35c634521043bf4b47e21547b99ab5,Liguria
530ec6109d11eaaf87999465c6afee01,Liguria
ceaec5548eefc6e23e6607c5435102e7,Lazio
289cdb325fb7e7f891c38608bf9e0962,Lazio
3b15288545f8928d3e65a8f949a28291,Lazio
0691148aee60ca47977c187804f935ae,Liguria
33a6f4b1e7cdc205511e76ba1b6e0186,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
f62d7bb4a613ec758a03342d46b580b2,Toscana
9c0e69c7bf2619675bbadf47b43f655a,Lazio
391fc6631aebcf3004804e51b40bcf1e,Lazio
634964b17796e64304cadf1ad3050fb7,Piemonte
23a0ffca143a15b9b5bbdb7d552f626a,Lazio
7d13fca15225358621be4086e1eb0964,Lazio
2b1a40c1daabc6ca280c4b815c101841,Toscana
334cab711dee080b079fa5779b584783,Lazio
7722b1df1b0e383e000397b2c11e3e19,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
1f50f920176fa81dab994f9023523100,Lazio
7ddcbb64b5bc1ef36ca8c151f6ec77df,Lazio
630008e0f062605a415d694489f6f82e,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
ad420dd0c4f92f8af951ac24b86d0cf5,Toscana
1e8b33f18b4f7598d87f5cbee2282cc2,Lazio
6b333a05bf188ef3e1f1662a86bd9855,Trentino Alto Adige
dbc22125167c298ef99da25668e1011f,Toscana
0176f73cc1195f367f7b32db1e5b3aa8,Lazio
c826c40d7b19f62a09e2d7c5e7295ee2,Lazio
8444e55c1f13cd5c179851e5ca5ebd00,Toscana
54a1852d1b8f10312c55e906355666ee,Lazio
cab85505710c7cb9b720bceb52b01cee,Lazio
f457c46070d02cadd8a68551231220dd,Liguria
955fee9216a65b617aa5c0531780ce60,Lazio
fa1a9dec3a9940c072684a46728bf1fc,Abruzzo
9f50216bfd01913736a55a11b55ea842,Lazio
620c87c171fb2a6dd6e8bb4dec959fc6,Piemonte
4e5725ba188db8252977a4f0227bd462,Lazio
0b90b6df587eb83608a64ea8b390cf07,Liguria
1c129092bf23f28a5930387c980c0dfc,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
729b2d09b2a0bdab221076327f13d050,Lazio
d4e12e7884759a14fa0f5f896c791cae,Lazio
7a67c85e85bb2ce8582c35f2203ad736,Lazio
0ea22c1cfbdc755f86b9b54b39c16043,Toscana
00ee68308b45bc5e2660cd833c3f81cc,Lazio
b2479f944e1b90cf8a5de1bbfde284d6,Lazio
c0f3eea2e14555b6faeea3dd58c1b1c3,Lazio
8160255418d5aaa7dbdc9f4c64ebda44,Lazio
b19f3ca2ea475913750f25a5c37c8d8f,Toscana
2138ccb85b11a4ec1e37afbd1c8eda1f,Lazio
7d13fca15225358621be4086e1eb0964,Lazio
e9bc59e7b60fc3063eb2290deda4cced,Liguria
b2ba3715d723d245138f291a6fe42594,Lazio
e9779976487b77c6d4ac45f75ec7afe9,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
7210cd29727d674c00741e5e387b3ccd,Lazio
ff063b022a9a0aab91bad2c9088760b7,Lazio
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
49e7217cfe4e427191c378ec626d8737,Toscana
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
3b15288545f8928d3e65a8f949a28291,Lazio
ea566164622c6b439516ab18062c42cd,Lazio
9539213aa8e023c01937bef95dc006da,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
06579cb253ecd5a3a12a9e6eb6bf8f47,Lazio
0dd184061fb0eaa7ca37932c68ab91c5,Lazio
d5ba419e26d246a0719437cf37d9b46d,Lazio
17a053fcb14bd219540cbde0df490be0,Lazio
da03c298e3999e9d828591fc2179d109,Lazio
da6a60cc8cc724fe51be021ff8be779c,Piemonte
8e8a7ce9f2f970dc00e2acf6f6e199f6,Piemonte
404e1ba01358af4cd63f679b2c4d1fa1,Toscana
1d29dfba02015238dfbe2449a5eaa361,Toscana
85d9eb9ddc5d00ca9336a2219c97bb13,Toscana
ea00f977a203ff88adf7057cb7806998,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
094ced053e257ae8cae57205592d6712,Lazio
2e3be8a987a30d7544dbbda6861cc14e,Toscana
00fc707aaaad2d31347cf883cd2dfe10,Liguria
17f51e7198701186712e53a39c564617,Lazio
ceaec5548eefc6e23e6607c5435102e7,Lazio
7f7b8245c336066a1f9933c359f11d77,Lazio
081acf3de680d554796c9cf041be7bc2,Toscana
b561927807645834b59ef0d16ba55a24,Lazio
c003204e1ab016dfa150abc119207b24,Lazio
1f50f920176fa81dab994f9023523100,Lazio
ff063b022a9a0aab91bad2c9088760b7,Lazio
f0837c8d71434931d9e38e7b79234797,Sardegna
5b8154610ebb21fb90eb587365e673df,Lazio
5f26c1408a65b42a7224cd463bdf3292,Liguria
7c67e1448b00f6e969d365cea6b010ab,Lazio
de0c78824586e9a5f5f04fd84e25df39,Lazio
5343d0649eca2a983820bfe93fc4d17e,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
f3da5b2ff499efb8d4a6d371d175d7dd,Lazio
2c4c47cb51acd5ea5db5e0ae0e26542a,Lazio
de722cd6dad950a92b7d4f82673f8833,Lombardia
900ba814c251a692506d7834c1218441,Lazio
537eb890efff034a88679788b647c564,Piemonte
6edacfd9f9074789dad6d62ba7950b9c,Lazio
7ecef8194babfec876ca720714327841,Lazio
4da0e408c99d2fdc2126dc9fce518060,Liguria
33a17d60c64393351ebf1ef860f4e0f2,Sardegna
ea8482cd71df3c1969d7b9473ff13abc,Lazio
1c129092bf23f28a5930387c980c0dfc,Lazio
2a7dc43cecabf23403078e2188437d1d,Lazio
888faa8bfb0b159c37de6d898b961c31,Abruzzo
5343d0649eca2a983820bfe93fc4d17e,Lazio
b39d7fe263ef469605dbb32608aee0af,Lazio
31be790e64fc99f8ff48ec2bd18a3104,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
8d956fec2e4337affcb520f56fd8cbfd,Lazio
06e5eefc71ec47ae763c5c6f8db7064f,Sardegna
9d489893ff6af05029671b785f54b998,Lazio
062c325cd6a2b87845fab56b4ec2eeae,Lazio
0df3984f9dfb3d49ac6366acbd3bbb85,Toscana
620c87c171fb2a6dd6e8bb4dec959fc6,Piemonte
955fee9216a65b617aa5c0531780ce60,Lazio
e8b3a3a38279a82f0e5d006d5e5b7d2c,Liguria
f5a590cf36251cf1162ea35bef76fe84,Lazio
53e4c6e0f4312d4d2107a8c9cddf45cd,Lazio
4e922959ae960d389249c378d1c939f5,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
b1fc4f64df5a0e8b6913ab38803c57a9,Piemonte
955fee9216a65b617aa5c0531780ce60,Lazio
080102cd0a76b09e0dcf55fcacc60e05,Toscana
411f3b52d857390502ee4e4d5ceabc2d,Lazio
17998cf586426bf0f2c3726cb0a4b211,Toscana
7b07b3c7487f0ea825fc6df75abd658b,Lazio
602044f2c16190c2c6e45eb35c2e21cb,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
eed78ac17f7f795a19a709745f00cd4e,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
a673821011d0cec28146ea42f5ab767f,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
4e922959ae960d389249c378d1c939f5,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
1e8b33f18b4f7598d87f5cbee2282cc2,Lazio
392353362d22cc2c236e1ee81ff19890,Abruzzo
2953ce3a88f5e3c3b696d77fc9e4c8eb,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
ad75519a07f039025e83795a4418470f,Basilicata
955fee9216a65b617aa5c0531780ce60,Lazio
6a8b085f816a1f75f92dbac6eb545f8f,Lazio
de722cd6dad950a92b7d4f82673f8833,Lombardia
128639473a139ac0f3e5f5ade55873a5,Liguria
6d803cb79cc31c41c4c789a75933b3c7,Lazio
00fc707aaaad2d31347cf883cd2dfe10,Liguria
a1043bafd471dff536d0c462352beb48,Toscana
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
0bae85eb84b9fb3bd773911e89288d54,Lazio
e333046ce6517bd8bb510291d44f0130,Lazio
c731d18cea9bf687ffee82a241c25b11,Abruzzo
32f1bb9dfa65bc7df5c0d9d95a616be4,Lazio
391fc6631aebcf3004804e51b40bcf1e,Lazio
9bc484c87d79cd4874e05ca182658045,Lazio
0b35c634521043bf4b47e21547b99ab5,Liguria
e7d5b006eb624f13074497221eb37807,Lazio
6e1862e15f33d9994bc25922a85e1efc,Lazio
e38db885400cd35c71dfd162f2c1dbcf,Trentino Alto Adige
c9c7905cffc4ef9ff9f113554423e671,Lazio
1c68394e931a64f90ea236c5ea590300,Liguria
218d46b86c1881d022bce9c68a7d4b15,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
87142160b41353c4e5fca2360caf6f92,Sardegna
1da3aeb70d7989d1e6d9b0e887f97c23,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
73a63f72308aa20a46f4b1632018f196,Liguria
66922902710d126a0e7d26b0e3805106,Toscana
7d76b645482be4a332374e8223836592,Lazio
9f505651f4a6abe901a56cdc21508025,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
ccf8813e5a7d6c84d865cd38bfc2b130,Lazio
79a679c36c08d606b3fd47ead9de109b,Lazio
1eade46fba20122dc4aefb379f8c636b,Lazio
53243585a1d6dc2643021fd1853d8905,Friuli Venezia Giulia
adbc26658d6c7b4b6219f9d934598091,Liguria
06a2c3af7b3aee5d69171b0e14f0ee87,Puglia
8b321bb669392f5163d04c59e235e066,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
df91910b6a03bb2e3358fa6a35e32f6f,Lazio
4371b634e0efc0e22b09b52907d9d469,Lazio
da7039f29f90ce5b4846ffc0fcc93beb,Lazio
5cbbd5a299cab112b7bf23862255e43e,Liguria
0c7533c71df861ec58ad7ff999ed0e8d,Lazio
1838dd9b8977065acf51d95e0053ea7a,Toscana
955fee9216a65b617aa5c0531780ce60,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
42b729f859728f5079499127a9c2ef37,Lazio
2a261b5b644fa05f4f2700eb93544f2c,Lazio
00ee68308b45bc5e2660cd833c3f81cc,Lazio
411f3b52d857390502ee4e4d5ceabc2d,Lazio
3785b653b1b82de85ab47dd139938091,Liguria
adbc26658d6c7b4b6219f9d934598091,Liguria
891071be6ba827b591264c90c2ae8a63,Lazio
f1fdf2d13186575751aa25876536d85c,Lazio
2a5b78b41cd05baeac8df54c6606b92c,Toscana
11305281b50fff20ae8bb473f8e11876,Toscana
4371b634e0efc0e22b09b52907d9d469,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
d650b663c3b5f6fb392b6326366efa9a,Lazio
08d0949a9a17c027262db1f3c450c26c,Liguria
db2956745b3a8e9f3785c99f34b5d25e,Lazio
c8b0e2b0a7095e5d8219575d5e7e1181,Lazio
128639473a139ac0f3e5f5ade55873a5,Liguria
83deb69e889cf80f82be1dc6d5f2d486,Abruzzo
4d6d651bd7684af3fffabd5f08d12e5a,Lazio
2a84855fd20af891be03bc5924d2b453,Toscana
8d956fec2e4337affcb520f56fd8cbfd,Lazio
4c2b230173bb36f9b240f2b8ac11786e,Lazio
4e17c65a516f69d023a2ae78b84f28d6,Lazio
6d66611d7c44cc30ce351abc49a68421,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
58f1a6197ed863543e0136bdedb3fce2,Toscana
0ed6ce5d87fd9c69eaacaeb778d67235,Lazio
9f505651f4a6abe901a56cdc21508025,Lazio
d2374cbcbb3ca4ab1086534108cc3ab7,Lazio
7ff588a03c2aeae4fbd23f9ae64b760d,Lazio
c8b0e2b0a7095e5d8219575d5e7e1181,Lazio
f8db351d8c4c4c22c6835c19a46f01b0,Lazio
e5a3438891c0bfdb9394643f95273d8e,Lazio
6860153b69cc696d5dcfe1cdaaafcf62,Lazio
4869f7a5dfa277a7dca6462dcf3b52b2,Lazio
7ddcbb64b5bc1ef36ca8c151f6ec77df,Lazio
5343d0649eca2a983820bfe93fc4d17e,Lazio
3bb548e3cb7f70f28e3f11ee9dce0e59,Liguria
ea8482cd71df3c1969d7b9473ff13abc,Lazio
1fe5540d7c1c37a595fefbacd5570d9e,Piemonte
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
c794dab4928dd97beb41d05514441e86,Lazio
562fc2f2c2863ab7e79a9e4388a58a14,Lazio
f7720c4fa8e3aba4546301ab80ea1f1b,Liguria
f8201cab383e484733266d1906e2fdfa,Abruzzo
f214d28e8d8e3ef068748498ccc2f813,Lazio
c013e57c075a06e5b5c48ee03c525719,Lazio
058cb5aeb36d7c0fcae20fc85d5e0a59,Piemonte
b8630e1121437d41cb08e3c749c2c2e2,Piemonte
7c67e1448b00f6e969d365cea6b010ab,Lazio
0bf0150d5b9d60d9cd2906003332f085,Lazio
334cab711dee080b079fa5779b584783,Lazio
17a053fcb14bd219540cbde0df490be0,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
213b25e6f54661939f11710a6fddb871,Lazio
37515688008a7a40ac93e3b2e4ab203f,Lazio
7ad32824caee82087b3e2e5f33b1bf32,Lazio
0ac4201fda2c68ebc0e47cb9423cf3c9,Lazio
900ba814c251a692506d7834c1218441,Lazio
5b67882648febfb6e1225e6ad7164f6b,Liguria
977f9f63dd360c2a32ece2f93ad6d306,Lazio
8581055ce74af1daba164fdbd55a40de,Lazio
1a932caad4f9d804097d7f8e615baed1,Lazio
d650b663c3b5f6fb392b6326366efa9a,Lazio
5a413ade68e8f8d93071a7f52a64cb9e,Lazio
adbc26658d6c7b4b6219f9d934598091,Liguria
10264f60a8f0a4d2f30810f5c661c673,Lazio
ae45df84722b1d15c5f32b23a095746c,Lazio
1d4587203296c8f4ad134dc286fa6db0,Lazio
530ec6109d11eaaf87999465c6afee01,Liguria
951e8cef368f09bb3f3d03c00ca4702c,Lazio
0b90b6df587eb83608a64ea8b390cf07,Liguria
7d456afc660226829370f3173d14520c,Lazio
a1043bafd471dff536d0c462352beb48,Toscana
0241d4d5d36f10f80c644447315af0bd,Liguria
7681ef142fd2c19048da7430856b5588,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
5d0363b33554b373851fc1622e4d5f3c,Lazio
ad420dd0c4f92f8af951ac24b86d0cf5,Toscana
e89c4adbe7b1d0819dbb636e16461cf1,Lazio
17e34d8224d27a541263c4c64b11a56b,Lazio
c092292535a57dacd95a8765f5518f87,Piemonte
530ec6109d11eaaf87999465c6afee01,Liguria
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
c3867b4666c7d76867627c2f7fb22e21,Lazio
530ec6109d11eaaf87999465c6afee01,Liguria
2089a6d640999f9b9141ac719b2af596,Lazio
808d4348b916efa08e766ebad39f61eb,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
2138ccb85b11a4ec1e37afbd1c8eda1f,Lazio
d6b1ce66b035a475f00c017792ff9769,Lazio
b98b715fe9e276204e2a3464f48cd796,Lazio
1da3aeb70d7989d1e6d9b0e887f97c23,Lazio
c70c1b0d8ca86052f45a432a38b73958,Lazio
b499c00f28f4b7069ff6550af8c1348a,Lazio
4a3ca9315b744ce9f8e9374361493884,Lazio
1dc2de47ee26a0a5b12dc14fd6dc0dea,Lazio
c70c1b0d8ca86052f45a432a38b73958,Lazio
ea8482cd71df3c1969d7b9473ff13abc,Lazio
8e6d7754bc7e0f22c96d255ebda59eba,Lazio
b499c00f28f4b7069ff6550af8c1348a,Lazio
7d76b645482be4a332374e8223836592,Lazio
9f505651f4a6abe901a56cdc21508025,Lazio
2e1a7d075abe038c1b2743005fe42ff1,Lazio
a3e9a2c700480d9bb01fba070ba80a0e,Lazio
00ee68308b45bc5e2660cd833c3f81cc,Lazio
897060da8b9a21f655304d50fd935913,Lazio
669ae81880e08f269a64487cfb287169,Abruzzo
cc419e0650a3c5ba77189a1882b7556a,Lazio
00ee68308b45bc5e2660cd833c3f81cc,Lazio
f4ce8ca9fa7157e3b33f536ac9a4487d,Lazio
4da0e408c99d2fdc2126dc9fce518060,Liguria
577719699805dd125d5b6fdde5943bba,Sardegna
eed78ac17f7f795a19a709745f00cd4e,Lazio
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,Piemonte
7c67e1448b00f6e969d365cea6b010ab,Lazio
edb1ef5e36e0c8cd84eb3c9b003e486d,Piemonte
8b321bb669392f5163d04c59e235e066,Lazio
d3f39f05462b79a4562d35893a28f159,Lazio
751bdc4d83a466c7206cd42e8f426b03,Lazio
3d871de0142ce09b7081e2b9d1733cb1,Lazio
9b013e03b2ab786505a1d3b5c0756754,Lazio
7ade73f1b9b4e965f9009a4c3a7e2c15,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
f84fa566034f5e8e880a07ec624c56af,Lazio
d650b663c3b5f6fb392b6326366efa9a,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
4830e40640734fc1c52cd21127c341d4,Lazio
1f50f920176fa81dab994f9023523100,Lazio
b74d1c09cb380e1d03a6f859c6f4224b,Piemonte
3d871de0142ce09b7081e2b9d1733cb1,Lazio
897060da8b9a21f655304d50fd935913,Lazio
fe2032dab1a61af8794248c8196565c9,Lazio
ca3bd7cd9f149df75950150d010fe4a2,Lazio
1c68394e931a64f90ea236c5ea590300,Liguria
cd68562d3f44870c08922d380acae552,Lazio
c31eff8334d6b3047ed34bebd4d62c36,Lazio
282f23a9769b2690c5dda22e316f9941,Toscana
9d39404483343dd55c7ae254494d8388,Lazio
d4e12e7884759a14fa0f5f896c791cae,Lazio
850913d59ce317156b00f3705f1c3edb,Lazio
0b90b6df587eb83608a64ea8b390cf07,Liguria
d1c281d3ae149232351cd8c8cc885f0d,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
de722cd6dad950a92b7d4f82673f8833,Lombardia
cc419e0650a3c5ba77189a1882b7556a,Lazio
1025f0e2d44d7041d6cf58b6550e0bfa,Lazio
191d55f7edb8524d525ed01b20fe32e8,Trentino Alto Adige
213b25e6f54661939f11710a6fddb871,Lazio
7d456afc660226829370f3173d14520c,Lazio
d197aa8fbc64087f61984deef05f6227,Lazio
b6d44737c043328708f6749c2dbe50bd,Lazio
4d6d651bd7684af3fffabd5f08d12e5a,Lazio
fa1c13f2614d7b5c4749cbc52fecda94,Lazio
e067ad2c1c0b48758eb1b5228bcf7a68,Lazio
dbd66278cbfe1aa1000f90a217ca4695,Lazio
2eb70248d66e0e3ef83659f71b244378,Lazio
8444e55c1f13cd5c179851e5ca5ebd00,Toscana
4a3ca9315b744ce9f8e9374361493884,Lazio
980640c45d7a4635885491d077167e4d,Lazio
0241d4d5d36f10f80c644447315af0bd,Liguria
0d33a55da925bbf1ff02af5f6059fc7f,Lazio
4dc646b9b9e8e411ef48ba000ea3ac6f,Lazio
128639473a139ac0f3e5f5ade55873a5,Liguria
92eb0f42c21942b6552362b9b114707d,Lazio
ef0ace09169ac090589d85746e3e036f,Piemonte
f457c46070d02cadd8a68551231220dd,Liguria
2528513dd95219a6013d4d05176e391a,Lazio
49067458c68f7701fd334ce326accbe0,Toscana
dbc22125167c298ef99da25668e1011f,Toscana
ea8482cd71df3c1969d7b9473ff13abc,Lazio
cc419e0650a3c5ba77189a1882b7556a,Lazio
23c38debaffe4a25a30fdbd9b586a13f,Lazio
99002261c568a84cce14d43fcffb43ea,Puglia
f457c46070d02cadd8a68551231220dd,Liguria
516e7738bd8f735ac19a010ee5450d8d,Piemonte
282f23a9769b2690c5dda22e316f9941,Toscana
955fee9216a65b617aa5c0531780ce60,Lazio
7008613ea464bad5cb9b83456e1e6a8f,Abruzzo
955fee9216a65b617aa5c0531780ce60,Lazio
f80edd2c5aaa505cc4b0a3b219abf4b8,Lazio
5d3bb11474a06bdc23fb9e89f1164ee0,Lazio
da8622b14eb17ae2831f4ac5b9dab84a,Lazio
8648b1e89e9b349e32d3741b30ec737e,Lazio
ad781527c93d00d89a11eecd9dcad7c1,Lazio
0bb738e4d789e63e2267697c42d35a2d,Lazio
640e21a7d01df7614a3b4923e990d40c,Lazio
f7ccf836d21b2fb1de37564105216cc1,Lazio
c54679b132454625907c773d273d4126,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
955fee9216a65b617aa5c0531780ce60,Lazio
20d83f3ef0e6925fd74bfd59170babf7,Lazio
e89c4adbe7b1d0819dbb636e16461cf1,Lazio
a3e9a2c700480d9bb01fba070ba80a0e,Lazio
8a432f4e5b471f8da497d7dc517666e2,Lazio
0ffa40d54288e4f3499b8780dd0f144f,Lazio
ceaec5548eefc6e23e6607c5435102e7,Lazio
688756f717c462a206ad854c5027a64a,Lazio
8b9d6eec4a7eb7d0f9d579ce0b38324d,Piemonte
9f505651f4a6abe901a56cdc21508025,Lazio
37dd29b36c458d82f74a953c40c43645,Lazio
6560211a19b47992c3666cc44a7e94c0,Lazio
1835b56ce799e6a4dc4eddc053f04066,Lazio
c33847515fa6305ce6feb1e818569f13,Abruzzo
f262cbc1c910c83959f849465454ddd3,Lazio
4d6d651bd7684af3fffabd5f08d12e5a,Lazio
4b9750c8ad28220fe6702d4ecb7c898f,Lazio
f918546be4bec7104d117789ba758b2b,Lazio
7c67e1448b00f6e969d365cea6b010ab,Lazio
c003204e1ab016dfa150abc119207b24,Lazio
213b25e6f54661939f11710a6fddb871,Lazio
8b321bb669392f5163d04c59e235e066,Lazio
